git_commit,machine,cpu_model,compiler,compile_flags,dataset,dataset_path,query_path,N,d,k,RF,method,query_id,repeat_id,T_query_sketch_ms,T_binary_scan_ms,T_candidate_selection_ms,T_rescore_ms,T_final_topk_ms,T_total_ms,ndcg100,jaccard,num_survivors
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,10,two_step_RF10,18,0,0.003547,0.000661,0.003407,0.013636,0.001442,0.023655,0.25111553767168043,0.19047619047619047,313
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,10,two_step_mf_RF10,18,0,0.003307,0.000711,0.003417,0.087584,0.001483,0.097433,0.25111553767168043,0.19047619047619047,313
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,0,float32_avx2,19,0,0.0,0.0,0.0,0.0,0.0,0.01,1.0000000000000004,1.0,100
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,0,binary,19,0,0.003537,0.000711,0.001052,0.0,0.0,0.006062,1.0000000000000004,1.0,100
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,10,two_step_RF10,19,0,0.003336,0.000661,0.003416,0.011812,0.001452,0.021631,0.25111553767168043,0.19047619047619047,313
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,10,two_step_mf_RF10,19,0,0.003336,0.000742,0.003436,0.087534,0.001473,0.097463,0.25111553767168043,0.19047619047619047,313
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,0,float32_avx2,20,0,0.0,0.0,0.0,0.0,0.0,0.011,1.0000000000000004,1.0,100
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,0,binary,20,0,0.003526,0.000742,0.001072,0.0,0.0,0.006122,1.0000000000000004,1.0,100
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,10,two_step_RF10,20,0,0.003056,0.000681,0.003357,0.012013,0.001433,0.021521,0.25111553767168043,0.19047619047619047,313
0bbeb0653a569e5394ac94a502549b079f7a055c,meow1,AMD Ryzen 9 9950X 16-Core Processor,c++ (Ubuntu 15.2.0-4ubuntu4) 15.2.0,CMAKE_CXX_FLAGS:STRING= CMAKE_CXX_FLAGS_RELEASE:STRING=-O3 -DNDEBUG,wikimedia_wikipedia_mxbai,/home/yunchih/code/simsearch/python/out/local_query_embeddings_1024.parquet,/home/yunchih/code/simsearch/python/query_embeddings/combined.jsonl,313,1024,100,10,two_step_mf_RF10,20,0,0.003146,0.001122,0.003377,0.090139,0.001663,0.100669,0.25111553767168043,0.19047619047619047,313
